missing_rate_target,chunk_index,day_index,file_name,eligible_count,allocated_missing_count,observed_chunk_missing_rate,global_eligible_count,global_missing_count,mask_scope,mechanism,allocation_method,seed
0.2,5,5,node_flow_chunk_005.parquet,4034976,807660,0.2001647593442935,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,6,6,node_flow_chunk_006.parquet,4034976,807124,0.20003192088379212,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,7,7,node_flow_chunk_007.parquet,4034976,806928,0.19998334562584758,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,8,8,node_flow_chunk_008.parquet,4034976,806226,0.19980936689586257,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,9,9,node_flow_chunk_009.parquet,4034976,805981,0.1997486478234319,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,10,10,node_flow_chunk_010.parquet,4034976,808393,0.2003464208956881,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,11,11,node_flow_chunk_011.parquet,4034976,807170,0.20004332119943216,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,12,12,node_flow_chunk_012.parquet,4034976,805732,0.19968693741920646,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,13,13,node_flow_chunk_013.parquet,4034976,808570,0.2003902873276074,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,14,14,node_flow_chunk_014.parquet,4034976,807025,0.20000738542187116,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,15,15,node_flow_chunk_015.parquet,4034976,807316,0.20007950480994185,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,16,16,node_flow_chunk_016.parquet,4034976,807363,0.2000911529585306,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,17,17,node_flow_chunk_017.parquet,4034976,806582,0.19989759542559857,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,18,18,node_flow_chunk_018.parquet,4034976,807503,0.20012584957134813,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,19,19,node_flow_chunk_019.parquet,4034976,806896,0.1999754149714893,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,20,20,node_flow_chunk_020.parquet,4034976,807112,0.20002894688840775,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,21,21,node_flow_chunk_021.parquet,4034976,808099,0.2002735580087713,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,22,22,node_flow_chunk_022.parquet,4034976,808013,0.2002522443751834,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,23,23,node_flow_chunk_023.parquet,4034976,806370,0.19984505484047488,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,24,24,node_flow_chunk_024.parquet,4034976,808751,0.2004351450913215,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,25,25,node_flow_chunk_025.parquet,4034976,806407,0.19985422465957667,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,26,26,node_flow_chunk_026.parquet,4034976,806663,0.19991766989444298,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,27,27,node_flow_chunk_027.parquet,4034976,806225,0.19980911906291388,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,28,28,node_flow_chunk_028.parquet,4034976,806086,0.19977467028304505,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,29,29,node_flow_chunk_029.parquet,4034976,807208,0.20005273885148264,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,30,30,node_flow_chunk_030.parquet,4034976,806368,0.1998445591745775,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,31,31,node_flow_chunk_031.parquet,4034976,807777,0.200193755799291,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,32,32,node_flow_chunk_032.parquet,4034976,807832,0.2002073866114693,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,33,33,node_flow_chunk_033.parquet,4034976,805234,0.19956351661075555,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,34,34,node_flow_chunk_034.parquet,4034976,805810,0.1997062683892048,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,35,35,node_flow_chunk_035.parquet,4034976,806768,0.19994369235405612,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,36,36,node_flow_chunk_036.parquet,4034976,806077,0.19977243978650677,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,37,37,node_flow_chunk_037.parquet,4034976,807126,0.2000324165496895,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,38,38,node_flow_chunk_038.parquet,4034976,806858,0.19996599731943882,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,39,39,node_flow_chunk_039.parquet,4034976,806136,0.19978706193047988,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,40,40,node_flow_chunk_040.parquet,4034976,807984,0.2002450572196712,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,41,41,node_flow_chunk_041.parquet,4034976,806810,0.1999541013379014,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,42,42,node_flow_chunk_042.parquet,4034976,807670,0.20016723767378047,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,43,43,node_flow_chunk_043.parquet,4034976,805783,0.19969957689958998,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,44,44,node_flow_chunk_044.parquet,4034976,807764,0.20019053397095796,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,45,45,node_flow_chunk_045.parquet,4034976,807460,0.20011519275455417,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,46,46,node_flow_chunk_046.parquet,4034976,807251,0.20006339566827658,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,47,47,node_flow_chunk_047.parquet,4034976,805524,0.19963538816587756,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,48,48,node_flow_chunk_048.parquet,4034976,807198,0.20005026052199568,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,49,49,node_flow_chunk_049.parquet,4034976,808271,0.2003161852759471,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,50,50,node_flow_chunk_050.parquet,4034976,807692,0.2001726899986518,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,51,51,node_flow_chunk_051.parquet,4034976,806182,0.19979846224611994,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,52,52,node_flow_chunk_052.parquet,4034976,806618,0.19990651741175164,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,53,53,node_flow_chunk_053.parquet,4034976,807146,0.20003737320866344,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,54,54,node_flow_chunk_054.parquet,4034976,807710,0.20017715099172834,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,55,55,node_flow_chunk_055.parquet,4034976,806205,0.19980416240393994,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,56,56,node_flow_chunk_056.parquet,4034976,806816,0.19995558833559357,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,57,57,node_flow_chunk_057.parquet,4034976,807370,0.20009288778917148,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,58,58,node_flow_chunk_058.parquet,4034976,806455,0.1998661206411141,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,59,59,node_flow_chunk_059.parquet,4034976,807014,0.2000046592594355,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.2,60,60,node_flow_chunk_060.parquet,4034976,807290,0.20007306115327575,246133536,49226707,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,0,0,node_flow_chunk_000.parquet,4034976,1210233,0.2999356129999286,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,1,1,node_flow_chunk_001.parquet,4034976,1210408,0.2999789837659505,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,2,2,node_flow_chunk_002.parquet,4034976,1210518,0.3000062453903072,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,3,3,node_flow_chunk_003.parquet,4034976,1209976,0.2998719199321136,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,4,4,node_flow_chunk_004.parquet,4034976,1213498,0.300744787577423,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,5,5,node_flow_chunk_005.parquet,4034976,1210556,0.3000156630423576,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,6,6,node_flow_chunk_006.parquet,4034976,1210294,0.2999507308097991,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,7,7,node_flow_chunk_007.parquet,4034976,1211378,0.30021938172618623,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,8,8,node_flow_chunk_008.parquet,4034976,1210393,0.29997526627172005,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,9,9,node_flow_chunk_009.parquet,4034976,1209069,0.29964713544764576,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,10,10,node_flow_chunk_010.parquet,4034976,1210770,0.3000686992933787,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,11,11,node_flow_chunk_011.parquet,4034976,1212151,0.3004109565955287,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,12,12,node_flow_chunk_012.parquet,4034976,1209540,0.29976386476648187,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,13,13,node_flow_chunk_013.parquet,4034976,1212493,0.30049571546398296,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,14,14,node_flow_chunk_014.parquet,4034976,1210222,0.299932886837493,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,15,15,node_flow_chunk_015.parquet,4034976,1209603,0.29977947824224976,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,16,16,node_flow_chunk_016.parquet,4034976,1210473,0.29999509290761583,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,17,17,node_flow_chunk_017.parquet,4034976,1210438,0.2999864187544114,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,18,18,node_flow_chunk_018.parquet,4034976,1208257,0.29944589509330416,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,19,19,node_flow_chunk_019.parquet,4034976,1210313,0.29995543963582433,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,20,20,node_flow_chunk_020.parquet,4034976,1210165,0.2999187603594173,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,21,21,node_flow_chunk_021.parquet,4034976,1212219,0.30042780923604007,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,22,22,node_flow_chunk_022.parquet,4034976,1211192,0.30017328479772865,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,23,23,node_flow_chunk_023.parquet,4034976,1211764,0.3003150452443831,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,24,24,node_flow_chunk_024.parquet,4034976,1209749,0.2998156618527595,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,25,25,node_flow_chunk_025.parquet,4034976,1210654,0.3000399506713299,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,26,26,node_flow_chunk_026.parquet,4034976,1210065,0.2998939770645476,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,27,27,node_flow_chunk_027.parquet,4034976,1210093,0.2999009163871111,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,28,28,node_flow_chunk_028.parquet,4034976,1210341,0.29996237895838784,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,29,29,node_flow_chunk_029.parquet,4034976,1211294,0.30019856375849574,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,30,30,node_flow_chunk_030.parquet,4034976,1209046,0.2996414352898258,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,31,31,node_flow_chunk_031.parquet,4034976,1211079,0.3001452796745259,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,32,32,node_flow_chunk_032.parquet,4034976,1210274,0.2999457741508252,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,33,33,node_flow_chunk_033.parquet,4034976,1208714,0.2995591547508585,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,34,34,node_flow_chunk_034.parquet,4034976,1210078,0.29989719889288063,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,35,35,node_flow_chunk_035.parquet,4034976,1209389,0.2997264419912287,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,36,36,node_flow_chunk_036.parquet,4034976,1210083,0.2998984380576241,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,37,37,node_flow_chunk_037.parquet,4034976,1211615,0.3002781181350273,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,38,38,node_flow_chunk_038.parquet,4034976,1209498,0.2997534557826366,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,39,39,node_flow_chunk_039.parquet,4034976,1211253,0.30018840260759916,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,40,40,node_flow_chunk_040.parquet,4034976,1209464,0.29974502946238096,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,41,41,node_flow_chunk_041.parquet,4034976,1210534,0.3000102107174863,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,42,42,node_flow_chunk_042.parquet,4034976,1209450,0.2997415598010992,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,43,43,node_flow_chunk_043.parquet,4034976,1210301,0.29995246564044,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,44,44,node_flow_chunk_044.parquet,4034976,1209839,0.2998379668181422,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,45,45,node_flow_chunk_045.parquet,4034976,1210845,0.30008728676453095,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,46,46,node_flow_chunk_046.parquet,4034976,1209947,0.2998647327766014,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,47,47,node_flow_chunk_047.parquet,4034976,1209900,0.29985308462801263,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,48,48,node_flow_chunk_048.parquet,4034976,1210962,0.30011628321952843,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,49,49,node_flow_chunk_049.parquet,4034976,1211203,0.30017601096016433,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,50,50,node_flow_chunk_050.parquet,4034976,1211878,0.3003432982005345,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,51,51,node_flow_chunk_051.parquet,4034976,1211663,0.30029001411656475,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,52,52,node_flow_chunk_052.parquet,4034976,1210200,0.29992743451262166,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,53,53,node_flow_chunk_053.parquet,4034976,1210774,0.30006969062517347,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,54,54,node_flow_chunk_054.parquet,4034976,1212079,0.30039311262322255,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,55,55,node_flow_chunk_055.parquet,4034976,1209919,0.2998577934540379,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,56,56,node_flow_chunk_056.parquet,4034976,1209777,0.299822601175323,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,57,57,node_flow_chunk_057.parquet,4034976,1209248,0.2996914975454625,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,58,58,node_flow_chunk_058.parquet,4034976,1212497,0.3004967067957777,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,59,59,node_flow_chunk_059.parquet,4034976,1211427,0.30023152554067234,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
0.3,60,60,node_flow_chunk_060.parquet,4034976,1209006,0.2996315219718779,246133536,73840061,global,mcar_point,sequential_hypergeometric_global_without_replacement,42
