client_id,node_id,time_step,traffic_flow
4,6,22,0.41781818866729736
4,6,23,0.41870173811912537
4,7,0,0.40871140360832214
4,7,1,0.4096744954586029
4,7,2,0.41156962513923645
4,7,3,0.41218066215515137
4,7,4,0.4144948720932007
4,7,5,0.41580715775489807
4,7,6,0.4171803593635559
4,7,7,0.4195706248283386
4,7,8,0.42060887813568115
4,7,9,0.4208381175994873
4,7,10,0.4213893413543701
4,7,11,0.42163076996803284
4,7,12,0.42215973138809204
4,7,13,0.4215932786464691
4,7,14,0.42041245102882385
4,7,15,0.4172219932079315
4,7,16,0.41455981135368347
4,7,17,0.41343316435813904
4,7,18,0.41207921504974365
4,7,19,0.4100167155265808
4,7,20,0.407845675945282
4,7,21,0.40612420439720154
4,7,22,0.40636855363845825
4,7,23,0.40735384821891785
