client_id,time_step,traffic_flow
4,213,70.97441864013672
4,214,64.88311767578125
4,215,64.73121643066406
4,216,64.05706787109375
4,217,65.92204284667969
4,218,63.7804069519043
4,219,63.81296920776367
4,220,65.53163146972656
4,221,63.244266510009766
4,222,64.99281311035156
4,223,63.09675216674805
4,224,62.78343200683594
4,225,63.3775749206543
4,226,63.55393981933594
4,227,62.192039489746094
4,228,18.002758026123047
4,229,15.828010559082031
4,230,15.203798294067383
4,231,14.071793556213379
4,232,17.25991439819336
4,233,14.375964164733887
4,234,18.139427185058594
4,235,14.781153678894043
4,236,16.185375213623047
4,237,17.131946563720703
4,238,15.49397087097168
4,239,17.234643936157227
