node_id,in_observed,in_topology,status
1520408243,true,true,both
1520408247,true,true,both
1520408248,true,true,both
1520408250,true,true,both
1520408252,true,true,both
1520408253,true,true,both
1520408258,true,true,both
1520408263,true,true,both
1520408265,true,true,both
1520408267,true,true,both
1520408271,true,true,both
1520408272,true,true,both
1520408274,true,true,both
1520408276,true,true,both
1520408279,true,true,both
1520408281,true,true,both
1520408283,true,true,both
1520408294,true,true,both
1520408298,true,true,both
1520408312,true,true,both
1520408322,true,true,both
1520408326,true,true,both
1520408328,true,true,both
1520408333,true,true,both
1520408340,true,true,both
1520408341,true,true,both
1520408342,true,true,both
1520408345,true,true,both
1520408349,true,true,both
1520408352,true,true,both
1520408355,true,true,both
1520408360,true,true,both
1520408361,true,true,both
1520408372,true,true,both
1520408376,true,true,both
1520408378,true,true,both
1520408380,true,true,both
1520408392,true,true,both
1520408398,true,true,both
1520408399,true,true,both
1520408400,true,true,both
1520408409,true,true,both
1520408430,true,true,both
1520408442,true,true,both
1520408444,true,true,both
1520408461,true,true,both
1520408463,true,true,both
1520408465,true,true,both
1520408468,true,true,both
1520408470,true,true,both
1520408475,true,true,both
1520408481,true,true,both
1520408482,true,true,both
1520408490,true,true,both
1520408494,true,true,both
1520408495,true,true,both
1520408501,true,true,both
1520408510,true,true,both
1520408511,true,true,both
1520408512,true,true,both
1520408513,true,true,both
1520408524,true,true,both
1520408539,true,true,both
1520408547,true,true,both
1520408556,true,true,both
1520408559,true,true,both
1520408561,true,true,both
1520408571,true,true,both
1520408573,true,true,both
1520408576,true,true,both
1520408582,true,true,both
1520408587,true,true,both
1520408590,true,true,both
1520408601,true,true,both
1520408603,true,true,both
1520408604,true,true,both
1520408611,true,true,both
1520408615,true,true,both
1520408617,true,true,both
1520408621,true,true,both
1520408622,true,true,both
1520408628,true,true,both
1520408630,true,true,both
1520408632,true,true,both
1520408633,true,true,both
1520408636,true,true,both
1520408637,true,true,both
1520408640,true,true,both
1520408644,true,true,both
1520408650,true,true,both
1520408651,true,true,both
1520408653,true,true,both
1520408656,true,true,both
1520408657,true,true,both
1520408662,true,true,both
1520408666,true,true,both
1520408668,true,true,both
1520408673,true,true,both
1520408676,true,true,both
1520408690,true,true,both
1520408691,true,true,both
1520408700,true,true,both
1520408703,true,true,both
1520408705,true,true,both
1520408706,true,true,both
1520408712,true,true,both
1520408716,true,true,both
1520408718,true,true,both
1520408722,true,true,both
1520408724,true,true,both
1520408731,true,true,both
1520408733,true,true,both
1520408735,true,true,both
1520408737,true,true,both
1520408738,true,true,both
1520408739,true,true,both
1520408740,true,true,both
1520408749,true,true,both
1520408757,true,true,both
1520408758,true,true,both
1520408759,true,true,both
1520408761,true,true,both
1520408765,true,true,both
1520408769,true,true,both
1520408779,true,true,both
1520408781,true,true,both
1520408782,true,true,both
1520408783,true,true,both
1520408785,true,true,both
1520408788,true,true,both
1520408793,true,true,both
1520408796,true,true,both
1520408799,true,true,both
1520408800,true,true,both
1520408811,true,true,both
1520408814,true,true,both
1520408817,true,true,both
1520408820,true,true,both
1520408823,true,true,both
1520408828,true,true,both
1520408832,true,true,both
1520408837,true,true,both
1520408838,true,true,both
1520408839,true,true,both
1520408840,true,true,both
1520408843,true,true,both
1520408844,true,true,both
1520408845,true,true,both
1520408847,true,true,both
1520408848,true,true,both
1520408849,true,true,both
1520408858,true,true,both
1520408859,true,true,both
1520408862,true,true,both
1520408863,true,true,both
1520408866,true,true,both
1520408873,true,true,both
1520408875,true,true,both
1520408876,true,true,both
1520408879,true,true,both
1520408883,true,true,both
1520408885,true,true,both
1520408886,true,true,both
1520408887,true,true,both
1520408888,true,true,both
1520408894,true,true,both
1520408895,true,true,both
1520408896,true,true,both
1520408897,true,true,both
1520408898,true,true,both
1520408902,true,true,both
1520408914,true,true,both
1520408917,true,true,both
1520408918,true,true,both
1520408919,true,true,both
1520408922,true,true,both
1520408926,true,true,both
1520408929,true,true,both
1520408930,true,true,both
1520408937,true,true,both
1520408940,true,true,both
1520408942,true,true,both
1520408947,true,true,both
1520408949,true,true,both
1520408950,true,true,both
1520408956,true,true,both
1520408961,true,true,both
1520408967,true,true,both
1520408971,true,true,both
1520408972,true,true,both
1520408978,true,true,both
1520408979,true,true,both
1520408981,true,true,both
1520408983,true,true,both
1520408987,true,true,both
1520408988,true,true,both
1520408989,true,true,both
1520408992,true,true,both
1520408995,true,true,both
1520408996,true,true,both
1520409002,true,true,both
1520409005,true,true,both
1520409007,true,true,both
1520409012,true,true,both
1520409017,true,true,both
1520409020,true,true,both
1520409021,true,true,both
1520409022,true,true,both
1520409023,true,true,both
1520409025,true,true,both
1520409026,true,true,both
1520409029,true,true,both
1520409036,true,true,both
1520409039,true,true,both
1520409042,true,true,both
1520409048,true,true,both
1520409052,true,true,both
1520409053,true,true,both
1520409054,true,true,both
1520409056,true,true,both
1520409059,true,true,both
1520409060,true,true,both
1520409061,true,true,both
1520409070,true,true,both
1520409074,true,true,both
1520409079,true,true,both
1520409083,true,true,both
1520409085,true,true,both
1520409086,true,true,both
1520409100,true,true,both
1520409106,true,true,both
1520409107,true,true,both
1520409118,true,true,both
1520409125,true,true,both
1520409127,true,true,both
1520409133,true,true,both
1520409138,true,true,both
1520409144,true,true,both
1520409145,true,true,both
1520409164,true,true,both
1520409171,true,true,both
1520409174,true,true,both
1520409195,true,true,both
1520409198,true,true,both
1520409204,true,true,both
1520409217,true,true,both
1520409227,true,true,both
1520409228,true,true,both
1520409232,true,true,both
1520409233,true,true,both
1520409236,true,true,both
1520409238,true,true,both
1520409262,true,true,both
1520409263,true,true,both
1520409265,true,true,both
1520409268,true,true,both
1520409288,true,true,both
1520409297,true,true,both
1520409299,true,true,both
1520409303,true,true,both
1520409316,true,true,both
1520409342,true,true,both
1520409343,true,true,both
1520409360,true,true,both
1520409376,true,true,both
1520409412,true,true,both
1520409426,true,true,both
1520409429,true,true,both
1520409448,true,true,both
1520409454,true,true,both
1520409472,true,true,both
1520409473,true,true,both
1520409477,true,true,both
1520409484,true,true,both
1520409485,true,true,both
1520409486,true,true,both
1520409505,true,true,both
1520409508,true,true,both
1520409510,true,true,both
1520409516,true,true,both
1520409521,true,true,both
1520409522,true,true,both
1520409527,true,true,both
1520409532,true,true,both
1520409536,true,true,both
1520409544,true,true,both
1520409547,true,true,both
1520409548,true,true,both
1520409549,true,true,both
1520409551,true,true,both
1520409558,true,true,both
1520409561,true,true,both
1520409570,true,true,both
1520409572,true,true,both
1520409574,true,true,both
1520409575,true,true,both
1520409583,true,true,both
1520409598,true,true,both
1520409608,true,true,both
1520409609,true,true,both
1520409614,true,true,both
1520409618,true,true,both
1520409627,true,true,both
1520409638,true,true,both
1520409654,true,true,both
1520409655,true,true,both
1520409659,true,true,both
1520409660,true,true,both
1520409662,true,true,both
1520409666,true,true,both
1520409672,true,true,both
1520409675,true,true,both
1520409678,true,true,both
1520409679,true,true,both
1520409680,true,true,both
1520409684,true,true,both
1520409685,true,true,both
1520409687,true,true,both
1520409691,true,true,both
1520409699,true,true,both
1520409700,true,true,both
1520409701,true,true,both
1520409706,true,true,both
1520409708,true,true,both
1520409714,true,true,both
1520409715,true,true,both
1520409717,true,true,both
1520409721,true,true,both
1520409723,true,true,both
1520409725,true,true,both
1520409730,true,true,both
1520409734,true,true,both
1520409736,true,true,both
1520409738,true,true,both
1520409739,true,true,both
1520409742,true,true,both
1520409743,true,true,both
1520409744,true,true,both
1520409746,true,true,both
1520409749,true,true,both
1520409750,true,true,both
1520409751,true,true,both
1520409753,true,true,both
1520409755,true,true,both
1520409757,true,true,both
1520409764,true,true,both
1520409773,true,true,both
1520409775,true,true,both
1520409797,true,true,both
1520409803,true,true,both
1520409805,true,true,both
1520409809,true,true,both
1520409810,true,true,both
1520409823,true,true,both
1520409831,true,true,both
1520409837,true,true,both
1520409840,true,true,both
1520409847,true,true,both
1520409872,true,true,both
1520409882,true,true,both
1520409883,true,true,both
1520409887,true,true,both
1520409891,true,true,both
1520409895,true,true,both
1520409900,true,true,both
1520409901,true,true,both
1520409903,true,true,both
1520409905,true,true,both
1520409906,true,true,both
1520409912,true,true,both
1520409913,true,true,both
1520409920,true,true,both
1520409921,true,true,both
1520409937,true,true,both
1520409938,true,true,both
1520409942,true,true,both
1520409944,true,true,both
1520409948,true,true,both
1520409952,true,true,both
1520409953,true,true,both
1520409954,true,true,both
1520409964,true,true,both
1520409984,true,true,both
1520409996,true,true,both
1520409999,true,true,both
1520410006,true,true,both
1520410012,true,true,both
1520410015,true,true,both
1520410017,true,true,both
1520410023,true,true,both
1520410028,true,true,both
1520410037,true,true,both
1520410052,true,true,both
1520410055,true,true,both
1520410057,true,true,both
1520410060,true,true,both
1520410061,true,true,both
1520410064,true,true,both
1520410066,true,true,both
1520410077,true,true,both
1520410078,true,true,both
1520410082,true,true,both
1520410083,true,true,both
1520410088,true,true,both
1520410089,true,true,both
1520410101,true,true,both
1520410106,true,true,both
1520410107,true,true,both
1520410113,true,true,both
1520410119,true,true,both
1520410122,true,true,both
1520410128,true,true,both
1520410132,true,true,both
1520410133,true,true,both
1520410135,true,true,both
1520410137,true,true,both
1520410142,true,true,both
1520410143,true,true,both
1520410154,true,true,both
1520410156,true,true,both
1520410158,true,true,both
1520410167,true,true,both
1520410168,true,true,both
1520410174,true,true,both
1520410181,true,true,both
1520410182,true,true,both
1520410186,true,true,both
1520410189,true,true,both
1520410192,true,true,both
1520410199,true,true,both
1520410210,true,true,both
1520410226,true,true,both
1520410234,true,true,both
1520410240,true,true,both
1520410241,true,true,both
1520410247,true,true,both
1520410262,true,true,both
1520410271,true,true,both
1520410272,true,true,both
1520410277,true,true,both
1520410278,true,true,both
1520410284,true,true,both
1520410291,true,true,both
1520410292,true,true,both
1520410293,true,true,both
1520410299,true,true,both
1520410300,true,true,both
1520410304,true,true,both
1520410305,true,true,both
1520410321,true,true,both
1520410328,true,true,both
1520410333,true,true,both
1520410335,true,true,both
1520410340,true,true,both
1520410345,true,true,both
1520410346,true,true,both
1520410347,true,true,both
1520410350,true,true,both
1520410351,true,true,both
1520410353,true,true,both
1520410361,true,true,both
1520410364,true,true,both
1520410371,true,true,both
1520410385,true,true,both
1520410389,true,true,both
1520410393,true,true,both
1520410395,true,true,both
1520410396,true,true,both
1520410397,true,true,both
1520410399,true,true,both
1520410401,true,true,both
1520410412,true,true,both
1520410416,true,true,both
1520410417,true,true,both
1520410419,true,true,both
1520410424,true,true,both
1520410440,true,true,both
1520410441,true,true,both
1520410442,true,true,both
1520410445,true,true,both
1520410446,true,true,both
1520410448,true,true,both
1520410455,true,true,both
1520410458,true,true,both
1520410465,true,true,both
1520410475,true,true,both
1520410476,true,true,both
1520410478,true,true,both
1520410479,true,true,both
1520410481,true,true,both
1520410483,true,true,both
1520410490,true,true,both
1520410492,true,true,both
1520410497,true,true,both
1520410498,true,true,both
1520410505,true,true,both
1520410508,true,true,both
1520410509,true,true,both
1520410510,true,true,both
1520410518,true,true,both
1520410522,true,true,both
1520410535,true,true,both
1520410538,true,true,both
1520410539,true,true,both
1520410542,true,true,both
1520410546,true,true,both
1520410547,true,true,both
1520410551,true,true,both
1520410557,true,true,both
1520410559,true,true,both
1520410565,true,true,both
1520410566,true,true,both
1520410586,true,true,both
1520410588,true,true,both
1520410590,true,true,both
1520410592,true,true,both
1520410598,true,true,both
1520410604,true,true,both
1520410613,true,true,both
1520410615,true,true,both
1520410630,true,true,both
1520410635,true,true,both
1520410638,true,true,both
1520410639,true,true,both
1520410644,true,true,both
1520410658,true,true,both
1520410665,true,true,both
1520410671,true,true,both
1520410672,true,true,both
1520410689,true,true,both
1520410695,true,true,both
1520410696,true,true,both
1520410698,true,true,both
1520410709,true,true,both
1520410712,true,true,both
1520410713,true,true,both
1520410725,true,true,both
1520410729,true,true,both
1520410732,true,true,both
1520410737,true,true,both
1520410742,true,true,both
1520410746,true,true,both
1520410756,true,true,both
1520410761,true,true,both
1520410763,true,true,both
1520410764,true,true,both
1520410776,true,true,both
1520410777,true,true,both
1520410778,true,true,both
1520410784,true,true,both
1520410786,true,true,both
1520410787,true,true,both
1520410790,true,true,both
1520410791,true,true,both
1520410792,true,true,both
1520410800,true,true,both
1520410811,true,true,both
1520410816,true,true,both
1520410819,true,true,both
1520410824,true,true,both
1520410827,true,true,both
1520410828,true,true,both
1520410830,true,true,both
1520410834,true,true,both
1520410835,true,true,both
1520410836,true,true,both
1520410842,true,true,both
1520410843,true,true,both
1520410847,true,true,both
1520410848,true,true,both
1520410849,true,true,both
1520410854,true,true,both
1520410859,true,true,both
1520410861,true,true,both
1520410862,true,true,both
1520410866,true,true,both
1520410867,true,true,both
1520410872,true,true,both
1520410873,true,true,both
1520410879,true,true,both
1520410880,true,true,both
1520410881,true,true,both
1520410885,true,true,both
1520410888,true,true,both
1520410891,true,true,both
1520410892,true,true,both
1520410894,true,true,both
1520410897,true,true,both
1520410898,true,true,both
1520410899,true,true,both
1520410904,true,true,both
1520410906,true,true,both
1520410913,true,true,both
1520410915,true,true,both
1520410916,true,true,both
1520410917,true,true,both
1520410919,true,true,both
1520410923,true,true,both
1520410925,true,true,both
1520410926,true,true,both
1520410930,true,true,both
1520410942,true,true,both
1520410946,true,true,both
1520410953,true,true,both
1520410957,true,true,both
1520410959,true,true,both
1520410964,true,true,both
1520410966,true,true,both
1520410972,true,true,both
1520410975,true,true,both
1520410982,true,true,both
1520410983,true,true,both
1520410986,true,true,both
1520410993,true,true,both
1520411004,true,true,both
1520411010,true,true,both
1520411016,true,true,both
1520411022,true,true,both
1520411024,true,true,both
1520411030,true,true,both
1520411031,true,true,both
1520411052,true,true,both
1520411057,true,true,both
1520411061,true,true,both
1520411075,true,true,both
1520411076,true,true,both
1520411078,true,true,both
1520411084,true,true,both
1520411085,true,true,both
1520411095,true,true,both
1520411096,true,true,both
1520411106,true,true,both
1520411114,true,true,both
1520411127,true,true,both
1520411134,true,true,both
1520411137,true,true,both
1520411139,true,true,both
1520411143,true,true,both
1520411145,true,true,both
1520411148,true,true,both
1520411154,true,true,both
1520411157,true,true,both
1520411158,true,true,both
1520411162,true,true,both
1520411164,true,true,both
1520411167,true,true,both
1520411169,true,true,both
1520411175,true,true,both
1520411181,true,true,both
1520411183,true,true,both
1520411184,true,true,both
1520411198,true,true,both
1520411212,true,true,both
1520411213,true,true,both
1520411218,true,true,both
1520411219,true,true,both
1520411220,true,true,both
1520411225,true,true,both
1520411235,true,true,both
1520411242,true,true,both
1520411254,true,true,both
1520411257,true,true,both
1520411258,true,true,both
1520411261,true,true,both
1520411263,true,true,both
1520411264,true,true,both
1520411265,true,true,both
1520411266,true,true,both
1520411276,true,true,both
1520411279,true,true,both
1520411284,true,true,both
1520411286,true,true,both
1520411288,true,true,both
1520411290,true,true,both
1520411291,true,true,both
1520411308,true,true,both
1520411309,true,true,both
1520411311,true,true,both
1520411317,true,true,both
1520411320,true,true,both
1520411330,true,true,both
1520411332,true,true,both
1520411335,true,true,both
1520411339,true,true,both
1520411342,true,true,both
1520411345,true,true,both
1520411346,true,true,both
1520411350,true,true,both
1520411355,true,true,both
1520411361,true,true,both
1520411364,true,true,both
1520411375,true,true,both
1520411379,true,true,both
1520411390,true,true,both
1520411396,true,true,both
1520411397,true,true,both
1520411398,true,true,both
1520411399,true,true,both
1520411400,true,true,both
1520411402,true,true,both
1520411403,true,true,both
1520411404,true,true,both
1520411419,true,true,both
1520411421,true,true,both
1520411424,true,true,both
1520411425,true,true,both
1520411426,true,true,both
1520411427,true,true,both
1520411429,true,true,both
1520411433,true,true,both
1520411437,true,true,both
1520411440,true,true,both
1520411447,true,true,both
1520411448,true,true,both
1520411453,true,true,both
1520411460,true,true,both
1520411477,true,true,both
1520411481,true,true,both
1520411482,true,true,both
1520411488,true,true,both
1520411492,true,true,both
1520411495,true,true,both
1520411504,true,true,both
1520411509,true,true,both
1520411510,true,true,both
1520411514,true,true,both
1520411516,true,true,both
1520411526,true,true,both
1520411537,true,true,both
1520411547,true,true,both
1520411550,true,true,both
1520411551,true,true,both
1520411553,true,true,both
1520411554,true,true,both
1520411555,true,true,both
1520411559,true,true,both
1520411560,true,true,both
1520411563,true,true,both
1520411564,true,true,both
1520411565,true,true,both
1520411567,true,true,both
1520411569,true,true,both
1520411570,true,true,both
1520411571,true,true,both
1520411581,true,true,both
1520411590,true,true,both
1520411592,true,true,both
1520411594,true,true,both
1520411597,true,true,both
1520411604,true,true,both
1520411605,true,true,both
1520411607,true,true,both
1520411620,true,true,both
1520411629,true,true,both
1520411630,true,true,both
1520411633,true,true,both
1520411636,true,true,both
1520411638,true,true,both
1520411639,true,true,both
1520411652,true,true,both
1520411653,true,true,both
1520411659,true,true,both
1520411674,true,true,both
1520411687,true,true,both
1520411688,true,true,both
1520411689,true,true,both
1520411695,true,true,both
1520411699,true,true,both
1520411706,true,true,both
1520411707,true,true,both
1520411713,true,true,both
1520411715,true,true,both
1520411723,true,true,both
1520411725,true,true,both
1520411726,true,true,both
1520411728,true,true,both
1520411731,true,true,both
1520411734,true,true,both
1520411735,true,true,both
1520411751,true,true,both
1520411756,true,true,both
1520411763,true,true,both
1520411766,true,true,both
1520411767,true,true,both
1520411773,true,true,both
1520411779,true,true,both
1520411783,true,true,both
1520411791,true,true,both
1520411793,true,true,both
1520411794,true,true,both
1520411799,true,true,both
1520411800,true,true,both
1520411803,true,true,both
1520411806,true,true,both
1520411815,true,true,both
1520411822,true,true,both
1520411837,true,true,both
1520411839,true,true,both
1520411841,true,true,both
1520411843,true,true,both
1520411847,true,true,both
1520411848,true,true,both
1520411849,true,true,both
1520411857,true,true,both
1520411859,true,true,both
1520411860,true,true,both
1520411862,true,true,both
1520411863,true,true,both
1520411864,true,true,both
1520411865,true,true,both
1520411874,true,true,both
1520411875,true,true,both
1520411887,true,true,both
1520411889,true,true,both
1520411922,true,true,both
1520411927,true,true,both
1520411929,true,true,both
1520411930,true,true,both
1520411935,true,true,both
1520411941,true,true,both
1520411943,true,true,both
1520411951,true,true,both
1520411954,true,true,both
1520411960,true,true,both
1520411968,true,true,both
1520411970,true,true,both
1520411979,true,true,both
1520411980,true,true,both
1520411992,true,true,both
1520411994,true,true,both
1520412005,true,true,both
1520412007,true,true,both
1520412009,true,true,both
1520412011,true,true,both
1520412013,true,true,both
1520412019,true,true,both
1520412022,true,true,both
1520412025,true,true,both
1520412028,true,true,both
1520412035,true,true,both
1520412037,true,true,both
1520412042,true,true,both
1520412043,true,true,both
1520412051,true,true,both
1520412060,true,true,both
1520412067,true,true,both
1520412068,true,true,both
1520412070,true,true,both
1520412078,true,true,both
1520412082,true,true,both
1520412087,true,true,both
1520412088,true,true,both
1520412089,true,true,both
1520412090,true,true,both
1520412091,true,true,both
1520412093,true,true,both
1520412094,true,true,both
1520412095,true,true,both
1520412098,true,true,both
1520412100,true,true,both
1520412108,true,true,both
1520412109,true,true,both
1520412119,true,true,both
1520412123,true,true,both
1520412126,true,true,both
1520412131,true,true,both
1520412132,true,true,both
1520412134,true,true,both
1520412135,true,true,both
1520412137,true,true,both
1520412138,true,true,both
1520412141,true,true,both
1520412142,true,true,both
1520412146,true,true,both
1520412148,true,true,both
1520412152,true,true,both
1520412153,true,true,both
1520412154,true,true,both
1520412157,true,true,both
1520412158,true,true,both
1520412164,true,true,both
1520412165,true,true,both
1520412166,true,true,both
1520412170,true,true,both
1520412171,true,true,both
1520412174,true,true,both
1520412180,true,true,both
1520412181,true,true,both
1520412184,true,true,both
1520412185,true,true,both
1520412189,true,true,both
1520412192,true,true,both
1520412193,true,true,both
1520412194,true,true,both
1520412197,true,true,both
1520412203,true,true,both
1520412212,true,true,both
1520412213,true,true,both
1520412234,true,true,both
1520412243,true,true,both
1520412245,true,true,both
1520412251,true,true,both
1520412253,true,true,both
1520412255,true,true,both
1520412258,true,true,both
1520412275,true,true,both
1520412276,true,true,both
1520412281,true,true,both
1520412294,true,true,both
1520412307,true,true,both
1520412308,true,true,both
1520412316,true,true,both
1520412330,true,true,both
1520412332,true,true,both
1520412342,true,true,both
1520412351,true,true,both
1520412353,true,true,both
1520412359,true,true,both
1520412360,true,true,both
1520412361,true,true,both
1520412365,true,true,both
1520412366,true,true,both
1520412367,true,true,both
1520412369,true,true,both
1520412370,true,true,both
1520412371,true,true,both
1520412376,true,true,both
1520412379,true,true,both
1520412383,true,true,both
1520412387,true,true,both
1520412388,true,true,both
1520412389,true,true,both
1520412399,true,true,both
1520412401,true,true,both
1520412403,true,true,both
1520412405,true,true,both
1520412410,true,true,both
1520412420,true,true,both
1520412436,true,true,both
1520412438,true,true,both
1520412440,true,true,both
1520412449,true,true,both
1520412453,true,true,both
1520412454,true,true,both
1520412455,true,true,both
1520412461,true,true,both
1520412464,true,true,both
1520412467,true,true,both
1520412469,true,true,both
1520412474,true,true,both
1520412478,true,true,both
1520412479,true,true,both
1520412481,true,true,both
1520412483,true,true,both
1520412486,true,true,both
1520412494,true,true,both
1520412496,true,true,both
1520412503,true,true,both
1520412506,true,true,both
1520412510,true,true,both
1520412512,true,true,both
1520412514,true,true,both
1520412523,true,true,both
1520412526,true,true,both
1520412529,true,true,both
1520412531,true,true,both
1520412535,true,true,both
1520412541,true,true,both
1520412543,true,true,both
1520412545,true,true,both
1520412547,true,true,both
1520412548,true,true,both
1520412549,true,true,both
1520412550,true,true,both
1520412551,true,true,both
1520412555,true,true,both
1520412557,true,true,both
1520412565,true,true,both
1520412566,true,true,both
1520412578,true,true,both
1520412588,true,true,both
1520412599,true,true,both
1520412603,true,true,both
1520412609,true,true,both
1520412611,true,true,both
1520412623,true,true,both
1520412627,true,true,both
1520412628,true,true,both
1520412633,true,true,both
1520412636,true,true,both
1520412640,true,true,both
1520412647,true,true,both
1520412652,true,true,both
1520412653,true,true,both
1520412655,true,true,both
1520412656,true,true,both
1520412662,true,true,both
1520412664,true,true,both
1520412666,true,true,both
1520412667,true,true,both
1520412669,true,true,both
1520412670,true,true,both
1520412672,true,true,both
1520412675,true,true,both
1520412686,true,true,both
1520412687,true,true,both
1520412688,true,true,both
1520412692,true,true,both
1520412695,true,true,both
1520412703,true,true,both
1520412708,true,true,both
1520412732,true,true,both
1520412738,true,true,both
1520412748,true,true,both
1520412757,true,true,both
1520412762,true,true,both
1520412768,true,true,both
1520412773,true,true,both
1520412780,true,true,both
1520412784,true,true,both
1520412787,true,true,both
1520412797,true,true,both
1520412801,true,true,both
1520412803,true,true,both
1520412806,true,true,both
1520412807,true,true,both
1520412808,true,true,both
1520412809,true,true,both
1520412811,true,true,both
1520412812,true,true,both
1520412815,true,true,both
1520412822,true,true,both
1520412823,true,true,both
1520412836,true,true,both
1520412837,true,true,both
1520412842,true,true,both
1520412844,true,true,both
1520412848,true,true,both
1520412850,true,true,both
1520412851,true,true,both
1520412853,true,true,both
1520412855,true,true,both
1520412857,true,true,both
1520412858,true,true,both
1520412861,true,true,both
1520412869,true,true,both
1520412873,true,true,both
1520412876,true,true,both
1520412878,true,true,both
1520412879,true,true,both
1520412882,true,true,both
1520412888,true,true,both
1520412892,true,true,both
1520412894,true,true,both
1520412896,true,true,both
1520412898,true,true,both
1520412900,true,true,both
1520412901,true,true,both
1520412902,true,true,both
1520412904,true,true,both
1520412905,true,true,both
1520412907,true,true,both
1520412909,true,true,both
1520412910,true,true,both
1520412922,true,true,both
1520412929,true,true,both
1520412931,true,true,both
1520412932,true,true,both
1520412933,true,true,both
1520412934,true,true,both
1520412936,true,true,both
1520412939,true,true,both
1520412940,true,true,both
1520412941,true,true,both
1520412943,true,true,both
1520412945,true,true,both
1520412947,true,true,both
1520412948,true,true,both
1520412950,true,true,both
1520412952,true,true,both
1520412960,true,true,both
1520412964,true,true,both
1520412966,true,true,both
1520412968,true,true,both
1520412970,true,true,both
1520412972,true,true,both
1520412976,true,true,both
1520412978,true,true,both
1520412980,true,true,both
1520412983,true,true,both
1520412990,true,true,both
1520412991,true,true,both
1520412992,true,true,both
1520412995,true,true,both
1520412996,true,true,both
1520412999,true,true,both
1520413000,true,true,both
1520413002,true,true,both
1520413004,true,true,both
1520413005,true,true,both
1520413007,true,true,both
1520413008,true,true,both
1520413009,true,true,both
1520413010,true,true,both
1520413012,true,true,both
1520413013,true,true,both
1520413014,true,true,both
1520413016,true,true,both
1520413017,true,true,both
1520413018,true,true,both
1520413019,true,true,both
1520413022,true,true,both
1520413024,true,true,both
1520413027,true,true,both
1520413028,true,true,both
1520413029,true,true,both
1520413030,true,true,both
1520413032,true,true,both
1520413033,true,true,both
1520413037,true,true,both
1520413038,true,true,both
1520413040,true,true,both
1520413043,true,true,both
1520413044,true,true,both
1520413046,true,true,both
1520413047,true,true,both
1520413048,true,true,both
1520413050,true,true,both
1520413057,true,true,both
1520413059,true,true,both
1520413060,true,true,both
1520413062,true,true,both
1520413063,true,true,both
1520413064,true,true,both
1520413065,true,true,both
1520413066,true,true,both
1520413071,true,true,both
1520413072,true,true,both
1520413073,true,true,both
1520413074,true,true,both
1520413078,true,true,both
1520413079,true,true,both
1520413080,true,true,both
1520413083,true,true,both
1520413084,true,true,both
1520413085,true,true,both
1520413086,true,true,both
1520413088,true,true,both
1520413097,true,true,both
1520413102,true,true,both
1520413106,true,true,both
1520413107,true,true,both
1520413109,true,true,both
1520413112,true,true,both
1520413113,true,true,both
1520413116,true,true,both
1520413117,true,true,both
1520413119,true,true,both
1520413121,true,true,both
1520413122,true,true,both
1520413130,true,true,both
1520413134,true,true,both
1520413138,true,true,both
1520413140,true,true,both
1520413141,true,true,both
1520413144,true,true,both
1520413146,true,true,both
1520413148,true,true,both
1520413150,true,true,both
1520413160,true,true,both
1520413161,true,true,both
1520413169,true,true,both
1520413170,true,true,both
1520413179,true,true,both
1520413182,true,true,both
1520413189,true,true,both
1520413194,true,true,both
1520413197,true,true,both
1520413208,true,true,both
1520413209,true,true,both
1520413212,true,true,both
1520413214,true,true,both
1520413220,true,true,both
1520413229,true,true,both
1520413230,true,true,both
1520413233,true,true,both
1520413238,true,true,both
1520413260,true,true,both
1520413264,true,true,both
1520413266,true,true,both
1520413271,true,true,both
1520413275,true,true,both
1520413276,true,true,both
1520413283,true,true,both
1520413289,true,true,both
1520413291,true,true,both
1520413303,true,true,both
1520413306,true,true,both
1520413309,true,true,both
1520413312,true,true,both
1520413315,true,true,both
1520413316,true,true,both
1520413317,true,true,both
1520413320,true,true,both
1520413324,true,true,both
1520413334,true,true,both
1520413342,true,true,both
1520413343,true,true,both
1520413346,true,true,both
1520413348,true,true,both
1520413355,true,true,both
1520413356,true,true,both
1520413357,true,true,both
1520413362,true,true,both
1520413365,true,true,both
1520413367,true,true,both
1520413368,true,true,both
1520413369,true,true,both
1520413372,true,true,both
1520413379,true,true,both
1520413380,true,true,both
1520413384,true,true,both
1520413392,true,true,both
1520413393,true,true,both
1520413395,true,true,both
1520413396,true,true,both
1520413397,true,true,both
1520413401,true,true,both
1520413406,true,true,both
1520413407,true,true,both
1520413408,true,true,both
1520413412,true,true,both
1520413414,true,true,both
1520413416,true,true,both
1520413419,true,true,both
1520413421,true,true,both
1520413424,true,true,both
1520413426,true,true,both
1520413430,true,true,both
1520413434,true,true,both
1520413437,true,true,both
1520413439,true,true,both
1520413443,true,true,both
1520413444,true,true,both
1520413445,true,true,both
1520413446,true,true,both
1520413449,true,true,both
1520413451,true,true,both
1520413454,true,true,both
1520413466,true,true,both
1520413474,true,true,both
1520413482,true,true,both
1520413483,true,true,both
1520413493,true,true,both
1520413495,true,true,both
1520413501,true,true,both
1520413502,true,true,both
1520413539,true,true,both
1520413540,true,true,both
1520413545,true,true,both
1520413547,true,true,both
1520413559,true,true,both
1520413576,true,true,both
1520413597,true,true,both
1520413603,true,true,both
1520413604,true,true,both
1520413608,true,true,both
1520413613,true,true,both
1520413614,true,true,both
1520413619,true,true,both
1520413624,true,true,both
